email,master_customer_id,first_name,last_name,full_name_standardized,phone_standardized,crm_city,signup_date,total_spend,last_order_date,num_orders,total_time_spent_seconds,num_sessions,is_vip,days_since_last_order,segment
kmitchell@hotmail.com,95ccfb1d-e703-40bf-9a0a-e1d031543459,Kathryn,Mitchell,Kathryn Mitchell,,Seattle,2024-01-10,0.0,,0.0,0.0,0.0,False,,0
ashley.scott@hotmail.com,1c46d88c-7115-47fa-a240-ff61e4249f91,Ashley,Scott,Ashley Scott,+18083285782,Detroit,2023-09-24,430.01,2025-05-12,2.0,149.0,1.0,True,5.0,1
melissa.dds49@hotmail.com,6c9e744d-a13e-428e-a2f3-2d1ac8e05bd3,,,,,,,0.0,,0.0,391.0,2.0,False,,0
gluna@yahoo.com,35fc9f7f-43c3-4c12-b042-684c738c8a7a,Glenn,Luna,Glenn Luna,+15045424772,Minneapolis,2024-04-12,0.0,,0.0,0.0,0.0,False,,0
lisa.scott95@yahoo.com,4f3a8144-a647-40b7-b639-8c872ed6492c,,,,,,,439.73,2024-08-01,1.0,0.0,0.0,True,289.0,0
william.prince92@gmail.com,e4ca08d3-1731-4c0e-a379-1faf26336373,,,,,,,0.0,,0.0,780.0,3.0,False,,0
amcdonald@yahoo.com,a4bb83c6-e836-4ba5-a473-3bfb5c0a4a3d,Amanda,Mcdonald,Amanda Mcdonald,,Oklahoma City,2023-12-31,58.21,2024-12-14,1.0,890.0,1.0,False,154.0,0
victoria.osborne72@hotmail.com,09a6feea-3254-49f0-b661-2dd37893f814,,,,,,,90.23,2024-11-14,1.0,424.0,2.0,False,184.0,0
jeffrey.jones@hotmail.com,385e7f7d-0e85-4bae-aefb-f1476af5cf0d,Jeffrey,Jones,Jeffrey Jones,+18057441761,San Jose,2024-09-08,259.41,2024-08-24,1.0,0.0,0.0,True,266.0,0
jeffrey.jones@hotmail.com,385e7f7d-0e85-4bae-aefb-f1476af5cf0d,H.,Harrington,H. Harrington,,San Francisco,2024-07-18,259.41,2024-08-24,1.0,0.0,0.0,True,266.0,0
jennifer_moore@yahoo.com,07058d10-1b7b-42b7-ac38-aabe4a2ca971,Jennifer,Moore,Jennifer Moore,+14682069552,Austin,2022-09-12,647.71,2024-08-13,2.0,486.0,1.0,True,277.0,1
mr._mcgee20@hotmail.com,b7401559-7f74-471f-928a-167f873bb236,Jerry,Mcgee,Mr. Jerry Mcgee,,Louisville,2023-08-17,135.81,2025-04-29,1.0,0.0,0.0,True,18.0,0
rachael@delacruz.com,3e7962d2-34af-439a-9288-dbf7c092ecd4,Rachael,Briggs,Rachael Briggs,,Denver,2024-04-06,966.49,2023-09-30,2.0,0.0,0.0,True,595.0,1
shaun_fernandez15@hotmail.com,f356fb3d-c9ed-491e-ad63-795445cf8263,Shaun,Fernandez,Shaun Fernandez,+18096186878,Dallas,2024-11-19,0.0,,0.0,665.0,2.0,False,,0
jacob_williams@hotmail.com,e3f4e360-6664-4647-8259-65e4535d57ef,Jacob,Williams,Jacob Williams,,Richardsonmouth,2024-10-03,1691.17,2023-12-29,1.0,0.0,0.0,True,505.0,1
adam.freeman24@gmail.com,580a63c8-efb0-4418-bbcc-77c6acbd3305,,,,,,,0.0,,0.0,1180.0,4.0,False,,2
jeffrey.nguyen23@yahoo.com,0cba84dd-6ab5-4b20-87a9-faed3b54fee0,,,,,,,0.0,,0.0,1015.0,3.0,False,,2
meghan.taylor21@gmail.com,93cf85c9-3406-4def-83b3-223ea2343f40,,,,,,,0.0,,0.0,103.0,2.0,False,,0
jclarke@hotmail.com,61380cc5-de95-4de4-a4e4-7d70c6b21292,James,Clarke,James Clarke,,Boston,2024-02-28,427.44,2024-04-27,1.0,0.0,0.0,True,385.0,0
kristin.williams9@gmail.com,80ce143c-56ae-4dd6-809d-d42735f83c09,,,,,,,1478.53,2023-06-23,1.0,0.0,0.0,True,694.0,1
joseph.carter@gmail.com,8a3b6e90-1cfa-49bc-979a-4c32bc0315e1,Joseph,Carter,Joseph Carter,,Tampa,2022-12-15,618.27,2024-11-25,2.0,0.0,0.0,True,173.0,1
david@michael-walsh.com,aad69ece-7d5f-48b5-a31d-38cd904f6767,David,Johnson,David Johnson,+16807067554,Indianapolis,2024-07-04,0.0,,0.0,1436.0,3.0,False,,2
aaron.williams@gmail.com,7bbaf4ed-d5e3-48ca-9488-687cf4422b48,Aaron,Williams,Aaron Williams,,Arlington,2023-09-30,34.7,2024-02-25,1.0,0.0,0.0,False,447.0,0
joseph@wright.com,651a16ba-21dc-42d7-a5a9-c620acf1cd85,Joseph,Stewart,Joseph Stewart,+18353826770,Tulsa,2022-08-03,0.0,,0.0,0.0,0.0,False,,0
joseph@wright.com,651a16ba-21dc-42d7-a5a9-c620acf1cd85,Destiny,Johnson,Destiny Johnson,,Milwaukee,2023-04-14,0.0,,0.0,0.0,0.0,False,,0
bpalmer@gmail.com,5325dba6-4bb1-4406-8812-2babb54caff5,Brady,Palmer,Brady Palmer,+12726934827,Omaha,2022-09-11,0.0,,0.0,0.0,0.0,False,,0
bpalmer@gmail.com,5325dba6-4bb1-4406-8812-2babb54caff5,Annette,Roberts,Annette Roberts,,South Travis,2023-09-16,0.0,,0.0,0.0,0.0,False,,0
bpalmer@gmail.com,5325dba6-4bb1-4406-8812-2babb54caff5,Elrzabeth,Md,Elrzabeth Md,,Albuquerque,2023-08-15,0.0,,0.0,0.0,0.0,False,,0
kevin.moreno@hotmail.com,a7c2c9ba-befb-496b-b9b2-30b0491f218d,Kevin,Moreno,Kevin Moreno,,Indianapolis,2023-10-20,223.77,2024-03-20,1.0,0.0,0.0,True,423.0,0
kevin.moreno@hotmail.com,a7c2c9ba-befb-496b-b9b2-30b0491f218d,Brandon,Mclean,Brandon Mclean,,Mesa,2022-08-25,223.77,2024-03-20,1.0,0.0,0.0,True,423.0,0
donna.thompson@yahoo.com,4e6cee85-b729-4679-9416-737c20ef773d,Donna,Thompson,Donna Thompson,+13178249352,Philadelphia,2023-06-20,148.45,2023-09-25,1.0,0.0,0.0,True,600.0,0
laura.duke68@gmail.com,6f97f737-b2fd-4ed7-b8ab-f764705a6555,,,,,,,49.26,2024-11-17,1.0,0.0,0.0,False,181.0,0
david_garza25@yahoo.com,9df9e0da-6484-487e-b179-82241d8bf64e,David,Garza,David Garza,+14082566703,Nashville,2023-03-19,0.0,,0.0,1126.0,4.0,False,,2
donald_gordon@gmail.com,8b1c2b33-9903-4d98-886b-347c3c2d2c25,Donald,Gordon,Donald Gordon,+13208739155,Austin,2025-04-22,2457.75,2023-11-10,1.0,0.0,0.0,True,554.0,1
ahughes@hotmail.com,845a57dc-0671-4185-93ee-ec192eea5ce2,Amanda,Hughes,Amanda Hughes,,Philadelphia,2025-02-14,41.14,2025-03-19,1.0,0.0,0.0,False,59.0,0
michael_galvan35@yahoo.com,03135e6c-280b-4539-bbbb-84d7110ce32e,Michael,Galvan,Michael Galvan,+17136619352,Tampa,2023-02-14,0.0,,0.0,433.0,3.0,False,,0
alexis.hansen@gmail.com,3379e48e-4fdf-4e58-962e-8f3b01d1c89b,Alexis,Hansen,Alexis Hansen,,Baltimore,2023-06-24,270.73,2024-09-20,1.0,0.0,0.0,True,239.0,0
catherine.johnson@yahoo.com,c664dc44-ad92-4759-b6cd-130e61010007,Catherine,Johnson,Catherine Johnson,,Nashville,2024-02-01,65.79,2024-09-04,1.0,0.0,0.0,False,255.0,0
kelly.conner@gmail.com,ae9a4b62-ff37-49bf-baa7-6796c97d568d,Kelly,Conner,Kelly Conner,+16829249740,Colorado Springs,2023-07-09,431.18999999999994,2025-01-22,2.0,0.0,0.0,True,115.0,1
danielle_mercer41@yahoo.com,6d59e23e-b45a-4f52-8fca-327df620a362,Danielle,Mercer,Danielle Mercer,,Charlotte,2023-08-10,0.0,,0.0,0.0,0.0,False,,0
julie.brock@hotmail.com,21483082-5fd5-4208-913c-a2e43ad000f8,Julie,Brock,Julie Brock,,Mesa,2023-04-07,81.57,2024-07-04,2.0,0.0,0.0,False,317.0,0
stephanie.church@hotmail.com,0ab8f136-72db-4327-95ee-21507fd50bb3,Stephanie,Church,Stephanie Church,+18182303548,Kansas City,2022-10-02,0.0,,0.0,0.0,0.0,False,,0
michael.smith32@yahoo.com,5cabba86-8e8a-451e-b0ca-51f999ffaecb,,,,,,,148.11,2024-01-25,1.0,0.0,0.0,True,478.0,0
christie.fry79@gmail.com,0bc0120d-78ee-4f5d-8919-a8ea2b79c6c2,,,,,,,110.82,2025-03-20,1.0,0.0,0.0,True,58.0,0
wjones@yahoo.com,a800784f-a28b-4fc1-bda2-acbbf12715ee,William,Jones,William Jones,,Detroit,2024-03-15,163.8,2025-01-15,1.0,0.0,0.0,True,122.0,0
barbara.wilson@hotmail.com,38b6b895-5fe1-4a17-a7dc-4b72dbeeefbc,Barbara,Wilson,Barbara Wilson,,Denver,2025-05-06,140.17000000000002,2024-07-22,2.0,0.0,0.0,True,299.0,0
tmoore@yahoo.com,2d707599-d14e-4d83-a2e9-6a6792d95103,Thomas,Moore,Thomas Moore,+16607909558,San Jose,2023-01-02,240.0,2024-09-17,2.0,0.0,0.0,True,242.0,1
srivera@hotmail.com,077be4bf-0449-4b95-8ec5-9a7b71fd8588,Stephanie,Rivera,Stephanie Rivera,+19438379924,Tulsa,2022-07-27,764.14,2023-05-22,1.0,0.0,0.0,True,726.0,1
srivera@hotmail.com,077be4bf-0449-4b95-8ec5-9a7b71fd8588,S.,Hall,S. Hall,,Kansas City,2025-04-20,764.14,2023-05-22,1.0,0.0,0.0,True,726.0,1
jennifer.williams54@yahoo.com,451394ba-7b9d-49fa-8f1a-f6690d4d3063,,,,,,,193.64,2025-04-13,1.0,0.0,0.0,True,34.0,0
anna.ramirez32@hotmail.com,65989c65-353b-461d-ac63-b0bc785b799b,,,,,,,79.98,2023-10-07,1.0,0.0,0.0,False,588.0,0
patricia@horton-williams.info,4c64c428-7bbb-4893-aadd-870d7a33fa08,Patricia,Roberson,Patricia Roberson,+13256245397,Fresno,2024-09-06,274.64,2023-07-07,1.0,0.0,0.0,True,680.0,0
ronald_cantu41@gmail.com,fe7d0a23-0c12-4f49-b7d5-0ed9e47a57aa,Ronald,Cantu,Ronald Cantu,+12173513899,Houston,2024-04-04,0.0,,0.0,0.0,0.0,False,,0
tadams@gmail.com,a4ad2eb2-fc71-453e-9e20-10d3b9a1af86,Tara,Adams,Tara Adams,,Sacramento,2023-09-22,58.29,2025-03-15,1.0,0.0,0.0,False,63.0,0
david.rodriguez@yahoo.com,675dec51-0a36-4f1e-87ae-a7665002df1c,David,Rodriguez,David Rodriguez,,Los Angeles,2023-09-15,60.03,2025-04-30,1.0,0.0,0.0,False,17.0,0
lmosley@hotmail.com,78703df0-8fe7-4d95-9438-8f8afa5f5a3a,Laurie,Mosley,Laurie Mosley,,Seattle,2024-04-25,17.58,2023-07-17,1.0,0.0,0.0,False,670.0,0
jenniferobrien@example.net,d98da054-b5c0-4ed7-9c02-91a34cfbd18f,Keith,Barrett,Keith Barrett,,Los Angeles,2022-12-23,2286.54,2025-01-11,3.0,0.0,0.0,True,126.0,1
brandon@fritz-miller.org,5a83176c-f05f-4c0f-b458-7726650a2161,Brandon,Palmer,Brandon Palmer,,Indianapolis,2024-08-10,0.0,,0.0,0.0,0.0,False,,0
alexander.crawford@gmail.com,4adae858-a4be-4638-9336-9413e20f1217,Alexander,Crawford,Alexander Crawford,,Chicago,2023-03-17,145.48,2024-05-17,2.0,0.0,0.0,True,365.0,0
michael_carpenter29@hotmail.com,9abe0d6e-3276-474e-ad14-d14439392986,Michael,Carpenter,Michael Carpenter,,Denver,2025-03-17,645.63,2024-02-22,2.0,1246.0,4.0,True,450.0,1
rconner@yahoo.com,a4d9f3b6-a09e-4c4d-95ba-0d4da38e5cd4,Renee,Conner,Renee Conner,,Phoenix,2023-01-23,1906.37,2024-07-09,1.0,0.0,0.0,True,312.0,1
rconner@yahoo.com,a4d9f3b6-a09e-4c4d-95ba-0d4da38e5cd4,Richard,Davis,Richard Davis,+12366323144,San Diego,2024-04-20,1906.37,2024-07-09,1.0,0.0,0.0,True,312.0,1
julia.thompson@gmail.com,939de938-57b2-4fcc-a358-24789f0332d3,Julia,Thompson,Julia Thompson,,San Francisco,2025-05-07,0.0,,0.0,0.0,0.0,False,,0
gina.george@gmail.com,88dea120-602e-47d0-bef2-aecaf4dfd59f,Gina,George,Gina George,,Los Angeles,2024-08-15,0.0,,0.0,811.0,2.0,False,,0
keith@anderson-ross.com,ff865486-7fd8-4856-a3c1-57453aad86fb,Keith,Parks,Keith Parks,+15107103029,Portland,2023-12-07,2166.47,2025-05-12,3.0,417.0,2.0,True,5.0,1
christian_pearson@yahoo.com,4ab9d944-c0a9-40b8-8460-a74dce8c8f83,Christian,Pearson,Christian Pearson,+13638575752,Arlington,2023-02-09,359.6,2024-10-03,1.0,0.0,0.0,True,226.0,0
joseph.taylor24@hotmail.com,2fc4ed16-8e17-44c2-9f2c-84292971a5d1,,,,,,,1460.26,2025-02-22,1.0,935.0,2.0,True,84.0,1
tara.arnold86@yahoo.com,5b3f8250-3847-4850-a27c-abb0ec744770,,,,,,,112.43,2023-07-13,1.0,0.0,0.0,True,674.0,0
ryan.newman44@yahoo.com,ef495bff-8e72-4062-b817-85151bfafb1c,,,,,,,116.02,2024-10-04,1.0,2549.0,7.0,True,225.0,2
john.thompson89@gmail.com,ef098509-7264-4d20-b0ba-7c00cde4724d,,,,,,,1949.38,2025-03-11,1.0,0.0,0.0,True,67.0,1
leonard.roberts92@yahoo.com,2551f95d-685e-4a3b-99ba-316f08fd68f0,,,,,,,576.56,2024-11-06,1.0,1551.0,5.0,True,192.0,2
christopher@guerrero.net,53ea24a7-9a60-4ba9-aace-f1dfc88036b0,Christopher,Holt,Christopher Holt,,San Francisco,2023-03-15,488.28,2024-09-25,1.0,0.0,0.0,True,234.0,0
gary.ponce@yahoo.com,09030961-0bd9-4662-b6e0-4651bb4cc7a8,Gary,Ponce,Gary Ponce,,Phoenix,2022-05-18,0.0,,0.0,0.0,0.0,False,,0
dodsonemily@example.org,c85f21dd-3e23-4718-8c98-223336dde054,Laura,Sanford,Laura Sanford,,San Francisco,2022-10-30,0.0,,0.0,0.0,0.0,False,,0
stephen.collins83@hotmail.com,31a69d63-267a-4226-a18f-7ea3707a1c44,,,,,,,109.63,2023-09-03,1.0,0.0,0.0,True,622.0,0
nicole.owens84@hotmail.com,9fbb1b1a-c3ef-4774-85f4-08b4ce164299,,,,,,,135.88,2023-06-21,1.0,0.0,0.0,True,696.0,0
stephanie.harmon26@yahoo.com,3c7a98bd-e287-47aa-a64c-17fa67ef04ec,,,,,,,114.89,2025-03-10,1.0,0.0,0.0,True,68.0,0
charles.dds@gmail.com,53c8cb1a-02d7-4f61-8add-c651871d5be9,Charles,Harrell,Charles Harrell Dds,+17315823476,Oakland,2025-01-30,0.0,,0.0,0.0,0.0,False,,0
cbond@yahoo.com,b75d13a3-a1f4-4ad0-9bdb-fb1ca1b49f6e,Carrie,Bond,Carrie Bond,,Atlanta,2022-12-23,166.12,2025-02-10,2.0,0.0,0.0,True,96.0,0
madison.mejia@gmail.com,438ed871-ed5f-416e-8f14-52512f007cd8,Madison,Mejia,Madison Mejia,,San Diego,2022-05-31,0.0,,0.0,0.0,0.0,False,,0
kenneth@hopkins.info,3966b3df-f8dd-402a-81e8-2e706999935a,Kenneth,Avila,Kenneth Avila,,Seattle,2023-02-17,83.58,2023-11-12,1.0,1299.0,4.0,False,552.0,2
gregory.lopez@gmail.com,65dca1d3-a1fb-4aea-ae37-1e9c21e6f0a0,Gregory,Lopez,Gregory Lopez,,Washington,2024-12-17,232.89999999999998,2024-12-04,2.0,0.0,0.0,True,164.0,1
isaiah.mcdowell44@hotmail.com,3c06e055-2f73-48dd-afe1-61cbcbf25f7e,,,,,,,2257.05,2024-01-09,1.0,0.0,0.0,True,494.0,1
jennifer_wells@gmail.com,eea05f35-c8fa-48b0-93a9-92662ffb184e,Jennifer,Wells,Jennifer Wells,,San Antonio,2023-05-18,971.3199999999999,2024-09-20,2.0,0.0,0.0,True,239.0,1
lambdavid@example.net,eb3af7db-2e89-49cc-8b62-ad9ee75a8e36,Carmen,Ramos,Carmen Ramos,,Austin,2025-01-11,0.0,,0.0,0.0,0.0,False,,0
lambdavid@example.net,eb3af7db-2e89-49cc-8b62-ad9ee75a8e36,Jonathan,Bishop,Jonathan Bishop,,Arlington,2023-02-05,0.0,,0.0,0.0,0.0,False,,0
paul.graham@gmail.com,68eb99bd-6d3d-4b78-8278-aa8e4f87670b,Paul,Graham,Paul Graham,,Columbus,2024-03-19,450.3,2025-04-29,1.0,0.0,0.0,True,18.0,0
sfinley@hotmail.com,5c7731e5-22ff-4778-9b98-bf49ed9eb764,Shaun,Finley,Shaun Finley,+18355485617,Long Beach,2022-08-25,241.99,2025-03-22,1.0,0.0,0.0,True,56.0,0
melissa.bush37@gmail.com,916c7ff9-8987-403f-a7ff-6a94f8f14e5e,,,,,,,477.16,2023-09-27,1.0,0.0,0.0,True,598.0,0
joshua.jones30@hotmail.com,a906f1b2-1d4f-4f81-8b4a-0edb82dce1dc,,,,,,,513.7,2024-08-27,1.0,0.0,0.0,True,263.0,0
shannon.reese53@hotmail.com,5142eb57-e85e-48f5-ac28-f67b23bc06e5,,,,,,,0.0,,0.0,1370.0,6.0,False,,2
albert@gaines-carter.info,3f2f6b1b-19ad-4f59-abfd-9300d822f5ed,Albert,Duke,Albert Duke,+17264556990,Denver,2025-01-06,841.03,2024-12-14,2.0,569.0,2.0,True,154.0,1
xpittman@yahoo.com,f01e8b2f-ad92-4d1e-b830-79a6e29b8182,Xavier,Pittman,Xavier Pittman,,Austin,2024-04-14,1087.6699999999998,2024-01-16,2.0,1495.0,2.0,True,487.0,1
awoods@gmail.com,5973f82a-ffe1-4486-927f-6e2b5a0cbda3,Amber,Woods,Amber Woods,+14198851483,El Paso,2023-10-03,0.0,,0.0,0.0,0.0,False,,0
jonathan_carrillo23@hotmail.com,3b06499f-b189-46d3-84c6-1abf66a455cc,Jonathan,Carrillo,Jonathan Carrillo,,Chicago,2024-08-05,0.0,,0.0,0.0,0.0,False,,0
jonathan_carrillo23@hotmail.com,3b06499f-b189-46d3-84c6-1abf66a455cc,Christina,Higgins,Christina Higgins,+15449758513,San Jose,2025-03-05,0.0,,0.0,0.0,0.0,False,,0
diana.bolton@yahoo.com,4ab0a8ac-07f9-45d5-a268-f1dda37d037f,Diana,Bolton,Diana Bolton,+17208862022,San Diego,2023-09-10,89.52,2023-12-04,3.0,0.0,0.0,False,530.0,1
jessica.martin64@hotmail.com,cff57392-6ae3-4ca4-b629-820b69fad17d,,,,,,,1013.38,2023-06-28,1.0,0.0,0.0,True,689.0,1
leslie.howell@yahoo.com,cab2420e-2550-4559-be08-897b2948db40,Leslie,Howell,Leslie Howell,+14139487551,El Paso,2022-09-19,2088.0299999999997,2024-11-17,2.0,0.0,0.0,True,181.0,1
denise@lee.com,4f9d1aca-b93b-4e26-93ee-64e4a7106cb9,Denise,Russell,Denise Russell,+12086535559,Baltimore,2023-07-28,0.0,,0.0,0.0,0.0,False,,0
rebecca@perez.com,50de06fa-73d9-427a-ad21-be2c64ed7e1c,Rebecca,Mcclure,Rebecca Mcclure,+18079219147,Nashville,2024-07-16,0.0,,0.0,0.0,0.0,False,,0
brenda@morales-smith.com,10733e5e-b660-4a3f-995f-efafca72b4e5,Brenda,Wiggins,Brenda Wiggins,+19526684608,,2024-12-31,93.42,2025-04-13,1.0,0.0,0.0,False,34.0,0
brenda@morales-smith.com,10733e5e-b660-4a3f-995f-efafca72b4e5,S.,Williams,S. Williams,+14486527405,Memphis,2024-08-04,93.42,2025-04-13,1.0,0.0,0.0,False,34.0,0
sheri.nielsen60@yahoo.com,2db98d31-5cd5-4e23-bc4d-15885a8f89b2,,,,,,,183.7,2024-06-05,1.0,0.0,0.0,True,346.0,0
donna.martin88@hotmail.com,8dd5491a-49bd-4d1d-ac2c-0a76faf18332,,,,,,,70.05,2024-10-14,1.0,4887.0,12.0,False,215.0,2
abenson@gmail.com,02120028-050a-4aee-b607-3fdc045c0f14,Anna,Benson,Anna Benson,+19843916088,Kansas City,2023-10-09,79.28,2024-09-04,1.0,0.0,0.0,False,255.0,0
veronica_chang38@gmail.com,46dff496-80f2-48e6-83f7-867f64ab2f50,Veronica,Chang,Veronica Chang,,Atlanta,2024-08-26,0.0,,0.0,0.0,0.0,False,,0
hrobbins@example.com,5a2542ba-421a-4915-b71e-4d1cbc6b973b,Evelyn,Fields,Evelyn Fields,+12022710338,Oakland,2023-11-11,0.0,,0.0,0.0,0.0,False,,0
smatthews@yahoo.com,928e45ba-631b-48ee-be30-3272b9361a04,Sarah,Matthews,Sarah Matthews,+17126493601,,2023-05-14,0.0,,0.0,0.0,0.0,False,,0
michael@phillips.org,a87d3e7c-ee77-404b-a4c5-86246b2ed1e6,Michael,Wilson,Michael Wilson,,Chicago,2023-10-31,0.0,,0.0,0.0,0.0,False,,0
jackie.king@hotmail.com,223bf145-5bf5-4c5e-98de-522ab1ea4df1,Jackie,King,Jackie King,+14063046845,Mesa,2023-01-05,689.0,2025-05-13,2.0,0.0,0.0,True,4.0,1
linda53@example.com,529ff766-608f-4c00-a136-e3343786e468,Steven,Oconnor,Steven Oconnor,,Fresno,2023-06-30,0.0,,0.0,0.0,0.0,False,,0
lstanley@gmail.com,c2a3e1b9-2827-4376-ba3f-2b3ea19248fe,Linda,Stanley,Linda Stanley,,Columbus,2024-12-08,560.22,2024-08-28,2.0,0.0,0.0,True,262.0,1
stacey.weber52@yahoo.com,e1e1d4e4-af41-4c7a-9681-11059d5bbe29,,,,,,,117.73,2023-08-25,1.0,0.0,0.0,True,631.0,0
colin.smith34@hotmail.com,65327a86-87f1-43c2-bf63-046cf1368be8,,,,,,,111.03,2025-04-13,1.0,0.0,0.0,True,34.0,0
andrew.miller7@hotmail.com,9799927b-90a0-41fd-bea4-7e50ec87c54a,,,,,,,235.1,2024-05-27,1.0,0.0,0.0,True,355.0,0
bethany@myers-carter.com,e74250f8-c000-4645-bd4b-415fe7c23a5a,Bethany,Simon,Bethany Simon,+13165638646,Indianapolis,2022-11-15,50.76,2023-11-16,1.0,0.0,0.0,False,548.0,0
jessica@fox.org,3ef4d382-3a07-4ca2-8757-59c24f878ba5,Jessica,Bartlett,Jessica Bartlett,,Tulsa,2023-04-23,0.0,,0.0,0.0,0.0,False,,0
melissa@williams.com,3847765f-5318-4956-acab-6883acd8edfe,Melissa,Olson,Melissa Olson,+12894312496,Philadelphia,2023-05-13,142.0,2025-03-27,1.0,0.0,0.0,True,51.0,0
scott_cole@gmail.com,cf946180-c34c-4f9f-adcc-32080e8bbc0d,Scott,Cole,Scott Cole,,Portland,2025-01-09,0.0,,0.0,1464.0,6.0,False,,2
james@hester.com,e70a3feb-fc62-490a-9415-62c7673427be,James,Ramirez,James Ramirez,+18046475460,San Antonio,2024-11-22,647.27,2023-10-23,1.0,0.0,0.0,True,572.0,0
marcus.hancock@gmail.com,d0da7da1-1400-43b3-847a-9f7208dabdf0,Marcus,Hancock,Marcus Hancock,+18703064317,Phoenix,2023-01-18,26.94,2023-08-06,1.0,0.0,0.0,False,650.0,0
elizabeth.singleton64@hotmail.com,9c69ab03-ff1b-420c-9524-0ffa6155f7fe,,,,,,,291.48,2024-01-18,1.0,0.0,0.0,True,485.0,0
christopher_mullins3@hotmail.com,901f2945-3100-46a2-9e1d-1f9a862153ed,Christopher,Mullins,Christopher Mullins,,Chicago,2023-01-08,33.39,2023-08-05,1.0,0.0,0.0,False,651.0,0
michael.baker45@hotmail.com,4c247fc4-cbc0-4c26-a385-87da7d5ab929,,,,,,,217.2,2025-03-26,1.0,0.0,0.0,True,52.0,0
alyssa.mcgee71@yahoo.com,d5f1cbcf-5383-4cf8-8022-4c29b6a59acb,,,,,,,158.88,2023-12-03,1.0,0.0,0.0,True,531.0,0
morgansharon@example.com,a5c2efbf-f2e4-48c4-871f-02e7a7565e2e,Nicholas,Brown,Nicholas Brown Ii,+17544489841,Omaha,2023-02-23,244.85,2025-03-01,3.0,0.0,0.0,True,77.0,1
melissa_contreras5@yahoo.com,8f68fbcb-dfea-479c-a08c-83338a2a34d9,Melissa,Contreras,Melissa Contreras,,San Jose,2023-12-13,0.0,,0.0,0.0,0.0,False,,0
adam@lee.org,64889fda-87ec-464b-bed0-2b646cc6c0a2,Adam,Rodriguez,Adam Rodriguez,+12185033761,Washington,2023-06-02,447.68,2025-03-20,1.0,0.0,0.0,True,58.0,0
amanda@chang-smith.com,65a18973-cb29-49e8-b4ee-14a60c1286d1,Amanda,Mcgee,Amanda Mcgee,,San,2023-12-26,0.0,,0.0,0.0,0.0,False,,0
troy_bowen29@yahoo.com,e6fef87e-7519-4969-a290-fe6d6a4c2df1,Troy,Bowen,Troy Bowen,+18087816435,Memphis,2022-06-09,1130.3,2024-05-10,2.0,0.0,0.0,True,372.0,1
bethany.berg@yahoo.com,5d8101a1-cc62-4d10-9262-6a3e0938405f,Bethany,Berg,Bethany Berg,+15857625650,Chicago,2022-07-01,559.16,2024-03-07,1.0,151.0,1.0,True,436.0,0
dhill@hotmail.com,12b81b0b-1f38-4203-90c9-e315f35e672f,Daisy,Hill,Daisy Hill,,Chicago,2023-05-18,700.19,2024-08-16,2.0,0.0,0.0,True,274.0,1
vdavis@example.com,8649439f-0b69-4f1b-9b6c-bfa6f6d25192,Trevor,Sandoval,Trevor Sandoval,+12297498512,Dallas,2024-07-03,0.0,,0.0,1786.0,5.0,False,,2
mmd@hotmail.com,beb3f9c6-33f1-414d-bc50-a1ec89d84557,Monica,Wright,Mrs. Monica Wright Md,,Seattle,2025-03-06,0.0,,0.0,0.0,0.0,False,,0
anne.vasquez67@gmail.com,634d4c21-d874-446c-a90a-b413ca4990f9,,,,,,,49.09,2023-12-05,1.0,1709.0,3.0,False,529.0,2
daniel09@example.net,7ccc6a52-b6cc-429f-a22c-568be4a911e2,Samantha,Anderson,Samantha Anderson Md,,San Jose,2024-09-18,441.49,2024-02-18,2.0,0.0,0.0,True,454.0,1
hannah.edwards@hotmail.com,e26c9382-b57c-4c3d-9c0d-7af58a692bed,Hannah,Edwards,Hannah Edwards,,Houston,2022-08-13,0.0,,0.0,1047.0,4.0,False,,2
hailey@randall.net,e00cbd3d-3d3f-44e1-8810-f3ed89073cca,Hailey,Chambers,Hailey Chambers,+14756241301,Tulsa,2022-07-17,206.93,2025-05-05,1.0,0.0,0.0,True,12.0,0
bryce.gomez99@hotmail.com,70375f9d-9755-448d-b8a1-64fa58aca67e,,,,,,,1007.44,2024-08-21,1.0,0.0,0.0,True,269.0,1
barbara_owens40@hotmail.com,d3721abb-cea0-4478-a18c-82136ec47008,Barbara,Owens,Barbara Owens,+17265324728,,2024-12-01,211.99,2023-06-22,1.0,1245.0,3.0,True,695.0,2
christopher.wilson68@hotmail.com,7d943952-c67c-4609-8b39-3aaddd003f87,,,,,,,361.09,2025-01-10,1.0,0.0,0.0,True,127.0,0
joseph_brown@hotmail.com,238352f7-5d9c-49b1-8109-b18d8aae9b94,Joseph,Brown,Joseph Brown,,Fort Worth,2022-07-13,0.0,,0.0,0.0,0.0,False,,0
joseph_brown@hotmail.com,238352f7-5d9c-49b1-8109-b18d8aae9b94,Daniel,Ali,Daniel Ali,+17039616600,Austin,2025-01-31,0.0,,0.0,0.0,0.0,False,,0
kyle30@example.com,049b9ad9-d86c-4f0b-84f6-17619365e09d,Nathan,Patterson,Nathan Patterson,,OK,2023-06-05,1824.87,2024-04-25,1.0,0.0,0.0,True,387.0,1
